ordered_group_id,query_id_a,query_id_b,sample_id_a,sample_id_b,sequence_a,sequence_b,sequence_gap,is_step1_pair,delta_E_degrees,delta_N_degrees,degree_space_displacement,crs_status,metric_distance_claim_allowed
Ligong__100,q_001825,q_001826,Ligong_100_000094,Ligong_100_000095,94,95,1,True,-0.00020883333333188148,5.833333318605582e-07,0.00020883414804164757,UNVERIFIED,False
Ligong__100,q_001826,q_001827,Ligong_100_000095,Ligong_100_000096,95,96,1,True,-0.00020702777777614756,-1.7222222226109807e-06,0.00020703494106144016,UNVERIFIED,False
Ligong__100,q_001827,q_001828,Ligong_100_000096,Ligong_100_000097,96,97,1,True,-0.00020791666666752917,2.3888888911471895e-06,0.00020793038995844422,UNVERIFIED,False
Ligong__100,q_001828,q_001829,Ligong_100_000097,Ligong_100_000098,97,98,1,True,-0.00020727777777551637,-1.944444463219952e-07,0.00020727786897833315,UNVERIFIED,False
Ligong__100,q_001829,q_001830,Ligong_100_000098,Ligong_100_000099,98,99,1,True,-0.00020722222224378584,-1.1666666672738302e-06,0.0002072255064000701,UNVERIFIED,False
Ligong__100,q_001830,q_001831,Ligong_100_000099,Ligong_100_000100,99,100,1,True,-0.000208333333318933,2.7777783628835095e-08,0.00020833333517078563,UNVERIFIED,False
Ligong__100,q_001831,q_001832,Ligong_100_000100,Ligong_100_000101,100,101,1,True,-0.0002093055555576484,-8.055555582586749e-07,0.00020930710572518384,UNVERIFIED,False
Ligong__100,q_001832,q_001833,Ligong_100_000101,Ligong_100_000102,101,102,1,True,-1.0749999987069714e-05,-0.00017936111111183095,0.0001796829727019023,UNVERIFIED,False
Ligong__100,q_001833,q_001834,Ligong_100_000102,Ligong_100_000103,102,103,1,True,0.00020438888888918427,-5.916666665939374e-06,0.00020447450903667957,UNVERIFIED,False
Ligong__100,q_001834,q_001835,Ligong_100_000103,Ligong_100_000104,103,104,1,True,0.0002086944444386063,3.555555554868306e-06,0.00020872473048214073,UNVERIFIED,False
Ligong__100,q_001835,q_001836,Ligong_100_000104,Ligong_100_000105,104,105,1,True,0.0002064166666713163,-1.6944444496402866e-06,0.0002064236212784046,UNVERIFIED,False
Ligong__100,q_001836,q_001837,Ligong_100_000105,Ligong_100_000106,105,106,1,True,0.00020744444444176224,1.94444444190367e-06,0.00020745355719760275,UNVERIFIED,False
Ligong__100,q_001837,q_001838,Ligong_100_000106,Ligong_100_000107,106,107,1,True,0.0002112777777796282,-1.444444439613335e-06,0.00021128271534424456,UNVERIFIED,False
Ligong__100,q_001838,q_001839,Ligong_100_000107,Ligong_100_000108,107,108,1,True,0.00020602777777867232,5.00000002290335e-07,0.0002060283844920895,UNVERIFIED,False
Ligong__100,q_001839,q_001840,Ligong_100_000108,Ligong_100_000109,108,109,1,True,0.000212861111108964,2.083333331626136e-06,0.00021287130595811494,UNVERIFIED,False
Ligong__100,q_001840,q_001841,Ligong_100_000109,Ligong_100_000110,109,110,1,True,0.00020572222221915126,-8.333333667565057e-08,0.00020572223909735878,UNVERIFIED,False
Ligong__100,q_001841,q_001842,Ligong_100_000110,Ligong_100_000111,110,111,1,True,0.0002070833333362998,-1.7777777685523688e-06,0.0002070909641666372,UNVERIFIED,False
Ligong__100,q_001842,q_001843,Ligong_100_000111,Ligong_100_000112,111,112,1,True,0.00020836111110611455,-3.6111111612058266e-07,0.00020836142402712838,UNVERIFIED,False
Ligong__100,q_001843,q_001844,Ligong_100_000112,Ligong_100_000113,112,113,1,True,0.00020786111109316607,-8.055555547059612e-07,0.0002078626720328526,UNVERIFIED,False
Ligong__100,q_001844,q_001845,Ligong_100_000113,Ligong_100_000114,113,114,1,True,0.000204166666676997,7.500000016591457e-07,0.00020416804422337617,UNVERIFIED,False
Ligong__100,q_001845,q_001846,Ligong_100_000114,Ligong_100_000115,114,115,1,True,0.0002090277777853089,-3.000000003083869e-06,0.0002090493049160484,UNVERIFIED,False
Ligong__100,q_001846,q_001847,Ligong_100_000115,Ligong_100_000116,115,116,1,True,0.00020750000000191449,3.0555555596833983e-07,0.0002075002249757631,UNVERIFIED,False
Ligong__100,q_001847,q_001848,Ligong_100_000116,Ligong_100_000117,116,117,1,True,0.0002061111110975844,-2.166666664749073e-06,0.00020612249892313289,UNVERIFIED,False
Ligong__100,q_001848,q_001849,Ligong_100_000117,Ligong_100_000118,117,118,1,True,0.00020608333336724627,1.111111110674301e-06,0.0002060863286578123,UNVERIFIED,False
Ligong__100,q_001849,q_001850,Ligong_100_000118,Ligong_100_000119,118,119,1,True,8.83333331103131e-06,-0.00017449999999996635,0.0001747234322504341,UNVERIFIED,False
Ligong__100,q_001850,q_001851,Ligong_100_000119,Ligong_100_000120,119,120,1,True,-0.00020488888887371104,-4.444444446249918e-06,0.00020493708759114276,UNVERIFIED,False
Ligong__100,q_001851,q_001852,Ligong_100_000120,Ligong_100_000121,120,121,1,True,-0.00020558333334008694,-1.1666666637211165e-06,0.00020558664367688272,UNVERIFIED,False
Ligong__100,q_001852,q_001853,Ligong_100_000121,Ligong_100_000122,121,122,1,True,-0.00020766666666816036,-9.722222245045486e-07,0.000207668942456783,UNVERIFIED,False
Ligong__100,q_001853,q_001854,Ligong_100_000122,Ligong_100_000123,122,123,1,True,-0.00020786111112158778,6.111111119366797e-07,0.00020786200945216565,UNVERIFIED,False
Ligong__100,q_001854,q_001855,Ligong_100_000123,Ligong_100_000124,123,124,1,True,-0.00020891666667921527,-8.055555547059612e-07,0.00020891821973228198,UNVERIFIED,False
Ligong__100,q_001855,q_001856,Ligong_100_000124,Ligong_100_000125,124,125,1,True,-0.00020569444443196971,-2.1666666683017866e-06,0.00020570585532412103,UNVERIFIED,False
Ligong__100,q_001856,q_001857,Ligong_100_000125,Ligong_100_000126,125,126,1,True,-0.0002080000000006521,1.0555555576274855e-06,0.0002080026783428678,UNVERIFIED,False
Ligong__100,q_001857,q_001858,Ligong_100_000126,Ligong_100_000127,126,127,1,True,-0.0002071388888822412,-1.3888888972246605e-07,0.0002071389354454955,UNVERIFIED,False
Ligong__100,q_001858,q_001859,Ligong_100_000127,Ligong_100_000128,127,128,1,True,-0.00020805555556080435,-1.944444463219952e-07,0.0002080556464226762,UNVERIFIED,False
Ligong__100,q_001859,q_001860,Ligong_100_000128,Ligong_100_000129,128,129,1,True,-0.00020691666665584307,-5.555555553371505e-07,0.00020691741246676255,UNVERIFIED,False
Ligong__100,q_001860,q_001861,Ligong_100_000129,Ligong_100_000130,129,130,1,True,-0.00020694444445723548,4.1666666916739814e-07,0.00020694486391990263,UNVERIFIED,False
Ligong__100,q_001861,q_001862,Ligong_100_000130,Ligong_100_000131,130,131,1,True,-0.00020858333333251267,-3.3333333604446125e-07,0.00020858359967939716,UNVERIFIED,False
Ligong__100,q_001862,q_001863,Ligong_100_000131,Ligong_100_000132,131,132,1,True,-0.00020899999999812735,-1.0555555540747719e-06,0.00020900266552545442,UNVERIFIED,False
Ligong__100,q_001863,q_001864,Ligong_100_000132,Ligong_100_000133,132,133,1,True,-0.0002086944444386063,1.0833333341508933e-06,0.0002086972562125612,UNVERIFIED,False
Ligong__100,q_001864,q_001865,Ligong_100_000133,Ligong_100_000134,133,134,1,True,-0.00020700000000317686,-1.30555556054901e-06,0.00020700411705238352,UNVERIFIED,False
Ligong__100,q_001865,q_001866,Ligong_100_000134,Ligong_100_000135,134,135,1,True,-0.00020722222221536413,-2.777777297069406e-08,0.00020722222407714482,UNVERIFIED,False
Ligong__100,q_001866,q_001867,Ligong_100_000135,Ligong_100_000136,135,136,1,True,-8.527777779931967e-06,-0.00017511111111900846,0.0001753186362917463,UNVERIFIED,False
Ligong__100,q_001867,q_001868,Ligong_100_000136,Ligong_100_000137,136,137,1,True,0.00020877777775751838,-5.722222216064665e-06,0.00020885618092950412,UNVERIFIED,False
Ligong__100,q_001868,q_001869,Ligong_100_000137,Ligong_100_000138,137,138,1,True,0.00020719444444239343,-1.6388888894880438e-06,0.00020720092607076868,UNVERIFIED,False
Ligong__100,q_001869,q_001870,Ligong_100_000138,Ligong_100_000139,138,139,1,True,0.00020697222224441703,-2.2222221573997558e-07,0.00020697234154230733,UNVERIFIED,False
Ligong__100,q_001870,q_001871,Ligong_100_000139,Ligong_100_000140,139,140,1,True,0.0002081111111209566,1.38888879064325e-07,0.0002081111574666766,UNVERIFIED,False
Ligong__100,q_001871,q_001872,Ligong_100_000140,Ligong_100_000141,140,141,1,True,0.00020627777774961942,7.500000016591457e-07,0.00020627914119785324,UNVERIFIED,False
Ligong__100,q_001872,q_001873,Ligong_100_000141,Ligong_100_000142,141,142,1,True,0.00020797222224189227,-6.694444440569214e-06,0.00020807993851065725,UNVERIFIED,False
Ligong__100,q_001873,q_001874,Ligong_100_000142,Ligong_100_000143,142,143,1,True,0.00020902777777109804,3.7499999976375875e-06,0.00020906141293865264,UNVERIFIED,False
Ligong__100,q_001874,q_001875,Ligong_100_000143,Ligong_100_000144,143,144,1,True,0.00020505555555416777,-5.222222224432471e-06,0.00020512204286372965,UNVERIFIED,False
Ligong__100,q_001875,q_001876,Ligong_100_000144,Ligong_100_000145,144,145,1,True,0.0002096666666773217,-2.9444444393789126e-06,0.00020968734074482348,UNVERIFIED,False
Ligong__100,q_001876,q_001877,Ligong_100_000145,Ligong_100_000146,145,146,1,True,0.00020905555554406874,4.472222219220612e-06,0.00020910338609266303,UNVERIFIED,False
Ligong__100,q_001877,q_001878,Ligong_100_000146,Ligong_100_000147,146,147,1,True,0.00020705555557753996,-1.2499999932913397e-06,0.00020705932868505823,UNVERIFIED,False
Ligong__100,q_001878,q_001879,Ligong_100_000147,Ligong_100_000148,147,148,1,True,0.00020936111107516808,-2.7777778655035945e-07,0.00020936129535118847,UNVERIFIED,False
Ligong__100,q_001879,q_001880,Ligong_100_000148,Ligong_100_000149,148,149,1,True,0.0002084722222406299,1.805555562839345e-06,0.00020848004095557222,UNVERIFIED,False
Ligong__100,q_001880,q_001881,Ligong_100_000149,Ligong_100_000150,149,150,1,True,0.00020822222222705022,2.2222221929268926e-07,0.00020822234080877547,UNVERIFIED,False
Ligong__100,q_001881,q_001882,Ligong_100_000150,Ligong_100_000151,150,151,1,True,0.00020511111110010916,-4.388888889650389e-06,0.0002051580616071594,UNVERIFIED,False
Ligong__100,q_001882,q_001883,Ligong_100_000151,Ligong_100_000152,151,152,1,True,0.00020586111111242644,-1.3611111100431117e-06,0.00020586561075589256,UNVERIFIED,False
Ligong__100,q_001883,q_001884,Ligong_100_000152,Ligong_100_000153,152,153,1,True,1.3388888888243855e-05,-0.0001733333333255871,0.00017384966720537838,UNVERIFIED,False
Ligong__100,q_001884,q_001885,Ligong_100_000153,Ligong_100_000154,153,154,1,True,-0.0002009999999899037,-4.2499999999279225e-06,0.0002010449265610567,UNVERIFIED,False
Ligong__100,q_001885,q_001886,Ligong_100_000154,Ligong_100_000155,154,155,1,True,-0.0002080000000006521,4.722222115560726e-07,0.00020800053604279093,UNVERIFIED,False
Ligong__100,q_001886,q_001887,Ligong_100_000155,Ligong_100_000156,155,156,1,True,-0.00020652777777740994,2.4999999972408204e-06,0.00020654290835964674,UNVERIFIED,False
Ligong__100,q_001887,q_001888,Ligong_100_000156,Ligong_100_000157,156,157,1,True,-0.00020977777779762619,8.055555618113885e-07,0.0002097793244756818,UNVERIFIED,False
Ligong__100,q_001888,q_001889,Ligong_100_000157,Ligong_100_000158,157,158,1,True,-0.00020722222220115327,3.611111090151553e-07,0.00020722253684195933,UNVERIFIED,False
Ligong__100,q_001889,q_001890,Ligong_100_000158,Ligong_100_000159,158,159,1,True,-0.00020666666667068512,8.333333312293689e-08,0.00020666668347175962,UNVERIFIED,False
Ligong__100,q_001890,q_001891,Ligong_100_000159,Ligong_100_000160,159,160,1,True,-0.00020697222223020617,-7.222222215830243e-07,0.0002069734823107714,UNVERIFIED,False
Ligong__100,q_001891,q_001892,Ligong_100_000160,Ligong_100_000161,160,161,1,True,-0.00020469444443449447,-1.0416666661683394e-05,0.00020495931919941327,UNVERIFIED,False
Ligong__100,q_001892,q_001893,Ligong_100_000161,Ligong_100_000162,161,162,1,True,-0.0002121388888980391,1.2305555550540248e-05,0.00021249549378822604,UNVERIFIED,False
Ligong__100,q_001893,q_001894,Ligong_100_000162,Ligong_100_000163,162,163,1,True,-0.00020788888888034762,2.499999993688107e-07,0.00020788903920097664,UNVERIFIED,False
Ligong__100,q_001894,q_001895,Ligong_100_000163,Ligong_100_000164,163,164,1,True,-0.00020844444443923749,-1.1111110964634463e-07,0.0002084444740530702,UNVERIFIED,False
Ligong__100,q_001895,q_001896,Ligong_100_000164,Ligong_100_000165,164,165,1,True,-0.00020708333332208895,7.49999998106432e-07,0.00020708469146652186,UNVERIFIED,False
Ligong__100,q_001896,q_001897,Ligong_100_000165,Ligong_100_000166,165,166,1,True,-0.00020880555555891078,6.388888884600874e-07,0.00020880653297077937,UNVERIFIED,False
Ligong__100,q_001897,q_001898,Ligong_100_000166,Ligong_100_000167,166,167,1,True,-0.00020766666668237121,3.0555555241562615e-07,0.0002076668914756579,UNVERIFIED,False
Ligong__100,q_001898,q_001899,Ligong_100_000167,Ligong_100_000168,167,168,1,True,-0.00021019444443481916,8.333333667565057e-08,0.0002101944609539159,UNVERIFIED,False
Ligong__100,q_001899,q_001900,Ligong_100_000168,Ligong_100_000169,168,169,1,True,-0.00020658333332335133,-1.6666666624587378e-07,0.00020658340055475057,UNVERIFIED,False
Ligong__100,q_001900,q_001901,Ligong_100_000169,Ligong_100_000170,169,170,1,True,-7.0555555566897965e-06,-0.0001812777777772112,0.00018141503129580388,UNVERIFIED,False
Ligong__100,q_001901,q_001902,Ligong_100_000170,Ligong_100_000171,170,171,1,True,0.00021022222220778986,3.888888890912767e-07,0.00021022258190915038,UNVERIFIED,False
Ligong__100,q_001902,q_001903,Ligong_100_000171,Ligong_100_000172,171,172,1,True,0.00021516666666343554,-3.61111112567869e-07,0.00021516696968700748,UNVERIFIED,False
Ligong__100,q_001903,q_001904,Ligong_100_000172,Ligong_100_000173,172,173,1,True,0.00020194444444143755,-2.9999999995311555e-06,0.0002019667265684079,UNVERIFIED,False
Ligong__100,q_001904,q_001905,Ligong_100_000173,Ligong_100_000174,173,174,1,True,0.0002065555555645915,-1.7777777756577962e-06,0.00020656320589208685,UNVERIFIED,False
Ligong__100,q_001905,q_001906,Ligong_100_000174,Ligong_100_000175,174,175,1,True,0.0002074166666545807,-6.111111119366797e-07,0.00020741756691005847,UNVERIFIED,False
Ligong__100,q_001906,q_001907,Ligong_100_000175,Ligong_100_000176,175,176,1,True,0.000209638888904351,1.999999998503199e-06,0.0002096484289019234,UNVERIFIED,False
Ligong__100,q_001907,q_001908,Ligong_100_000176,Ligong_100_000177,176,177,1,True,0.00020744444444176224,-8.611111113054903e-07,0.00020744623168931605,UNVERIFIED,False
Ligong__100,q_001908,q_001909,Ligong_100_000177,Ligong_100_000178,177,178,1,True,0.0002070555555633291,-1.1666666672738302e-06,0.00020705884236311037,UNVERIFIED,False
Ligong__100,q_001909,q_001910,Ligong_100_000178,Ligong_100_000179,178,179,1,True,0.00021069444443355678,-2.4444444406412913e-06,0.0002107086239900696,UNVERIFIED,False
Ligong__100,q_001910,q_001911,Ligong_100_000179,Ligong_100_000180,179,180,1,True,0.00020691666665584307,1.333333333519704e-06,0.00020692096248989264,UNVERIFIED,False
Ligong__100,q_001911,q_001912,Ligong_100_000180,Ligong_100_000181,180,181,1,True,0.00020663888889771442,-3.111111112730214e-06,0.0002066623076839067,UNVERIFIED,False
Ligong__100,q_001912,q_001913,Ligong_100_000181,Ligong_100_000182,181,182,1,True,0.00020977777776920448,9.722222173991213e-07,0.00020978003065550766,UNVERIFIED,False
Ligong__100,q_001913,q_001914,Ligong_100_000182,Ligong_100_000183,182,183,1,True,0.0002061666666719475,-2.7222222165335097e-06,0.00020618463798357552,UNVERIFIED,False
Ligong__100,q_001914,q_001915,Ligong_100_000183,Ligong_100_000184,183,184,1,True,0.00020625000000507043,-3.166666669329743e-06,0.00020627430833694777,UNVERIFIED,False
Ligong__100,q_001915,q_001916,Ligong_100_000184,Ligong_100_000185,184,185,1,True,0.00020722222221536413,1.0277777811040778e-06,0.00020722477097837768,UNVERIFIED,False
Ligong__100,q_001916,q_001917,Ligong_100_000185,Ligong_100_000186,185,186,1,True,0.00021002777778278414,2.4722222207174127e-06,0.0002100423274558801,UNVERIFIED,False
Ligong__100,q_001917,q_001918,Ligong_100_000186,Ligong_100_000187,186,187,1,True,2.111111115254971e-06,-0.00017758333333262044,0.00017759588133643621,UNVERIFIED,False
Ligong__100,q_001918,q_001919,Ligong_100_000187,Ligong_100_000188,187,188,1,True,-0.00020636111111116406,-2.8333333332852817e-06,0.00020638056099548646,UNVERIFIED,False
Ligong__100,q_001919,q_001920,Ligong_100_000188,Ligong_100_000189,188,189,1,True,-0.00020466666667573463,1.4722222196894563e-06,0.00020467196165185992,UNVERIFIED,False
Ligong__100,q_001920,q_001921,Ligong_100_000189,Ligong_100_000190,189,190,1,True,-0.00021172222220400272,7.500000002380602e-06,0.00021185501970696094,UNVERIFIED,False
Ligong__100,q_001921,q_001922,Ligong_100_000190,Ligong_100_000191,190,191,1,True,-0.00020177777778940253,-5.250000000955879e-06,0.000201846065380625,UNVERIFIED,False
Ligong__100,q_001922,q_001923,Ligong_100_000191,Ligong_100_000192,191,192,1,True,-0.0002076944444553419,1.1666666672738302e-06,0.00020769772114475794,UNVERIFIED,False
Ligong__100,q_001923,q_001924,Ligong_100_000192,Ligong_100_000193,192,193,1,True,-0.00020783333332019538,-6.944444415069029e-07,0.00020783449350881528,UNVERIFIED,False
Ligong__100,q_001924,q_001925,Ligong_100_000193,Ligong_100_000194,193,194,1,True,-0.00020830555556017316,-1.30555556054901e-06,0.00020830964680627266,UNVERIFIED,False
Ligong__100,q_001925,q_001926,Ligong_100_000194,Ligong_100_000195,194,195,1,True,-0.00020844444445344834,2.1666666683017866e-06,0.00020845570481029834,UNVERIFIED,False
Ligong__100,q_001926,q_001927,Ligong_100_000195,Ligong_100_000196,195,196,1,True,-0.00020672222223083736,5.833333318605582e-07,0.00020672304526063795,UNVERIFIED,False
Ligong__100,q_001927,q_001928,Ligong_100_000196,Ligong_100_000197,196,197,1,True,-0.00021080555555386127,9.166666679050195e-07,0.00021080754856065315,UNVERIFIED,False
Ligong__100,q_001928,q_001929,Ligong_100_000197,Ligong_100_000198,197,198,1,True,-0.00020622222220367803,-3.0555555596833983e-07,0.00020622244857149025,UNVERIFIED,False
Ligong__100,q_001929,q_001930,Ligong_100_000198,Ligong_100_000199,198,199,1,True,-0.00020969444443608154,-4.999999987376214e-07,0.0002096950405406757,UNVERIFIED,False
Ligong__80,q_001931,q_001932,Ligong_80_000000,Ligong_80_000001,0,1,1,True,0.00021247222223053086,4.388888889650389e-06,0.00021251754648796836,UNVERIFIED,False
Ligong__80,q_001932,q_001933,Ligong_80_000001,Ligong_80_000002,1,2,1,True,0.00020661111111053287,5.555556015224283e-08,0.00020661111857968637,UNVERIFIED,False
Ligong__80,q_001933,q_001934,Ligong_80_000002,Ligong_80_000003,2,3,1,True,0.00019888888888885958,-3.666666671620078e-06,0.0001989226849002544,UNVERIFIED,False
Ligong__80,q_001934,q_001935,Ligong_80_000003,Ligong_80_000004,3,4,1,True,0.00021461111111875653,4.222222223404515e-06,0.0002146526407387784,UNVERIFIED,False
Ligong__80,q_001935,q_001936,Ligong_80_000004,Ligong_80_000005,4,5,1,True,0.00020866666665142475,-8.333333347820826e-07,0.00020866833064905579,UNVERIFIED,False
Ligong__80,q_001936,q_001937,Ligong_80_000005,Ligong_80_000006,5,6,1,True,0.0002141111111200189,8.305555557086564e-06,0.0002142721404153161,UNVERIFIED,False
Ligong__80,q_001937,q_001938,Ligong_80_000006,Ligong_80_000007,6,7,1,True,0.0002018888888812853,-7.083333333213204e-06,0.00020201311112110862,UNVERIFIED,False
Ligong__80,q_001938,q_001939,Ligong_80_000007,Ligong_80_000008,7,8,1,True,0.00020677777780520046,-8.333333312293689e-08,0.00020677779459724697,UNVERIFIED,False
Ligong__80,q_001939,q_001940,Ligong_80_000008,Ligong_80_000009,8,9,1,True,0.00020791666665331832,4.444444421380922e-07,0.0002079171416768931,UNVERIFIED,False
Ligong__80,q_001940,q_001941,Ligong_80_000009,Ligong_80_000010,9,10,1,True,0.00020655555555038063,-1.2222222203206456e-06,0.0002065591715607957,UNVERIFIED,False
Ligong__80,q_001941,q_001942,Ligong_80_000010,Ligong_80_000011,10,11,1,True,0.00020719444442818258,5.555555553371505e-07,0.00020719518923922512,UNVERIFIED,False
Ligong__80,q_001942,q_001943,Ligong_80_000011,Ligong_80_000012,11,12,1,True,0.00020819444446829038,1.9444444276928152e-07,0.00020819453526954395,UNVERIFIED,False
Ligong__80,q_001943,q_001944,Ligong_80_000012,Ligong_80_000013,12,13,1,True,0.0002051666666602614,-1.2777777769201748e-06,0.0002051706456209806,UNVERIFIED,False
Ligong__80,q_001944,q_001945,Ligong_80_000013,Ligong_80_000014,13,14,1,True,0.00021008333331451468,1.3055555569962962e-06,0.00021008738994011486,UNVERIFIED,False
Ligong__80,q_001945,q_001946,Ligong_80_000014,Ligong_80_000015,14,15,1,True,0.00020772222224252346,9.72222220951835e-07,0.00020772449742247355,UNVERIFIED,False
Ligong__80,q_001946,q_001947,Ligong_80_000015,Ligong_80_000016,15,16,1,True,0.00020913888887719168,1.111111110674301e-06,0.0002091418404066642,UNVERIFIED,False
Ligong__80,q_001947,q_001948,Ligong_80_000016,Ligong_80_000017,16,17,1,True,9.555555564588758e-06,-0.00017430555555364435,0.0001745672802646949,UNVERIFIED,False
Ligong__80,q_001948,q_001949,Ligong_80_000017,Ligong_80_000018,17,18,1,True,-0.0002112777777796282,-3.3888888850697185e-06,0.0002113049548670672,UNVERIFIED,False
Ligong__80,q_001949,q_001950,Ligong_80_000018,Ligong_80_000019,18,19,1,True,-0.0002084166666662668,1.3055555498908689e-06,0.00020842075573121699,UNVERIFIED,False
Ligong__80,q_001950,q_001951,Ligong_80_000019,Ligong_80_000020,19,20,1,True,-0.00020663888886929271,3.61111112567869e-07,0.00020663920439832205,UNVERIFIED,False
Ligong__80,q_001951,q_001952,Ligong_80_000020,Ligong_80_000021,20,21,1,True,-0.00020822222224126108,2.1111111081495437e-06,0.00020823292397025036,UNVERIFIED,False
Ligong__80,q_001952,q_001953,Ligong_80_000021,Ligong_80_000022,21,22,1,True,-0.0002096944444502924,-2.7777776523407738e-08,0.00020969444629012385,UNVERIFIED,False
Ligong__80,q_001953,q_001954,Ligong_80_000022,Ligong_80_000023,22,23,1,True,-0.00020591666665836783,-1.3888888616975237e-07,0.00020591671349799677,UNVERIFIED,False
Ligong__80,q_001954,q_001955,Ligong_80_000023,Ligong_80_000024,23,24,1,True,-0.00021038888890245744,1.0555555540747719e-06,0.00021039153683344373,UNVERIFIED,False
Ligong__80,q_001955,q_001956,Ligong_80_000024,Ligong_80_000025,24,25,1,True,-0.00020724999998833482,-1.1111110254091727e-07,0.00020725002977283716,UNVERIFIED,False
Ligong__80,q_001956,q_001957,Ligong_80_000025,Ligong_80_000026,25,26,1,True,-0.0002055277777799347,2.055555547997301e-06,0.0002055380566896776,UNVERIFIED,False
Ligong__80,q_001957,q_001958,Ligong_80_000026,Ligong_80_000027,26,27,1,True,-0.0002102222222220007,-6.388888884600874e-07,0.00021022319304721837,UNVERIFIED,False
Ligong__80,q_001958,q_001959,Ligong_80_000027,Ligong_80_000028,27,28,1,True,-0.00020863888887845405,8.888888878288981e-07,0.00020864078238899222,UNVERIFIED,False
Ligong__80,q_001959,q_001960,Ligong_80_000028,Ligong_80_000029,28,29,1,True,-0.0002083611111203254,1.1111110964634463e-07,0.00020836114074600207,UNVERIFIED,False
Ligong__80,q_001960,q_001961,Ligong_80_000029,Ligong_80_000030,29,30,1,True,-0.00020761111110800812,-2.7777776523407738e-08,0.00020761111296630188,UNVERIFIED,False
Ligong__80,q_001961,q_001962,Ligong_80_000030,Ligong_80_000031,30,31,1,True,-0.00020361111108968544,2.3333333309949467e-06,0.00020362448036424736,UNVERIFIED,False
Ligong__80,q_001962,q_001963,Ligong_80_000031,Ligong_80_000032,31,32,1,True,-0.00021216666668522066,-1.999999998503199e-06,0.00021217609302725775,UNVERIFIED,False
Ligong__80,q_001963,q_001964,Ligong_80_000032,Ligong_80_000033,32,33,1,True,-0.00021225000000413274,-2.527777777316942e-06,0.00021226505167418834,UNVERIFIED,False
Ligong__80,q_001964,q_001965,Ligong_80_000033,Ligong_80_000034,33,34,1,True,-1.222222238084214e-06,-0.00017755555555609703,0.0001775597621535733,UNVERIFIED,False
Ligong__80,q_001965,q_001966,Ligong_80_000034,Ligong_80_000035,34,35,1,True,0.00020413888890402632,-6.666666685362088e-07,0.00020413997748461063,UNVERIFIED,False
Ligong__80,q_001966,q_001967,Ligong_80_000035,Ligong_80_000036,35,36,1,True,0.00020680555557817115,-5.5555553046815476e-08,0.00020680556304030002,UNVERIFIED,False
Ligong__80,q_001967,q_001968,Ligong_80_000036,Ligong_80_000037,36,37,1,True,0.00020780555551880298,2.277777781500845e-06,0.00020781803862056873,UNVERIFIED,False
Ligong__80,q_001968,q_001969,Ligong_80_000037,Ligong_80_000038,37,38,1,True,0.0002096666666773217,-5.555556015224283e-08,0.00020966667403762428,UNVERIFIED,False
Ligong__80,q_001969,q_001970,Ligong_80_000038,Ligong_80_000039,38,39,1,True,0.00020977777778341533,-3.3333333249174757e-07,0.0002097780426137553,UNVERIFIED,False
Ligong__80,q_001970,q_001971,Ligong_80_000039,Ligong_80_000040,39,40,1,True,0.00020655555553616978,1.47222222324217e-06,0.00020656080209258078,UNVERIFIED,False
Ligong__80,q_001971,q_001972,Ligong_80_000040,Ligong_80_000041,40,41,1,True,0.00020819444448250124,1.94444444190367e-06,0.00020820352441196796,UNVERIFIED,False
Ligong__80,q_001972,q_001973,Ligong_80_000041,Ligong_80_000042,41,42,1,True,0.00020716666665521188,2.0833333351788497e-06,0.0002071771417189096,UNVERIFIED,False
Ligong__80,q_001973,q_001974,Ligong_80_000042,Ligong_80_000043,42,43,1,True,0.00020638888888413476,4.4444445279623324e-07,0.0002063893674240496,UNVERIFIED,False
Ligong__80,q_001974,q_001975,Ligong_80_000043,Ligong_80_000044,43,44,1,True,0.00021072222222073833,2.055555547997301e-06,0.00021073224776065275,UNVERIFIED,False
Ligong__80,q_001975,q_001976,Ligong_80_000044,Ligong_80_000045,44,45,1,True,0.00020938888887656049,2.4999999972408204e-06,0.00020940381272781735,UNVERIFIED,False
Ligong__80,q_001976,q_001977,Ligong_80_000045,Ligong_80_000046,45,46,1,True,0.00020755555556206673,-4.1666666561468446e-07,0.00020755597378969463,UNVERIFIED,False
Ligong__80,q_001977,q_001978,Ligong_80_000046,Ligong_80_000047,46,47,1,True,0.00021008333334293638,4.722222222142136e-07,0.00021008386406934368,UNVERIFIED,False
Ligong__80,q_001978,q_001979,Ligong_80_000047,Ligong_80_000048,47,48,1,True,0.00020169444444206874,6.388888884600874e-07,0.0002016954563142327,UNVERIFIED,False
Ligong__80,q_001979,q_001980,Ligong_80_000048,Ligong_80_000049,48,49,1,True,0.00021302777777520987,1.7777777792105098e-06,0.00021303519567826454,UNVERIFIED,False
Ligong__80,q_001980,q_001981,Ligong_80_000049,Ligong_80_000050,49,50,1,True,0.00020830555556017316,1.2777777733674611e-06,0.0002083094745643378,UNVERIFIED,False
Ligong__80,q_001981,q_001982,Ligong_80_000050,Ligong_80_000051,50,51,1,True,-1.1111111177797284e-06,-0.0001784722222133439,0.00017847568089150202,UNVERIFIED,False
Ligong__80,q_001982,q_001983,Ligong_80_000051,Ligong_80_000052,51,52,1,True,-0.0002022222221995662,-3.972222227588418e-06,0.00020226123133402523,UNVERIFIED,False
