sample_key,dataset_partition,sample_id,site_token,nominal_level_token,sequence_token,uav_E,uav_N,gps_member,uav_member,coordinate_schema,crs_status,nominal_level_status,uav_crc32,uav_file_size,query_id,sequence_index,ordered_group_id,sequence_provenance,verified_timestamp_available,verified_fixed_frame_interval
map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000124,merge_test_700-1800_cr0.95_stride100,Jinrong_90_000124,Jinrong,90,124,120.37956869444444,30.32324861111111,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000124/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000124/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,3045444428,46960,q_001655,124,Jinrong__90,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000125,merge_test_700-1800_cr0.95_stride100,Jinrong_90_000125,Jinrong,90,125,120.37936327777778,30.32324388888889,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000125/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000125/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,1765416869,46573,q_001656,125,Jinrong__90,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000126,merge_test_700-1800_cr0.95_stride100,Jinrong_90_000126,Jinrong,90,126,120.37915769444444,30.323243527777777,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000126/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000126/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,4079972993,45109,q_001657,126,Jinrong__90,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000127,merge_test_700-1800_cr0.95_stride100,Jinrong_90_000127,Jinrong,90,127,120.378954,30.32324311111111,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000127/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000127/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,4192652614,41905,q_001658,127,Jinrong__90,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000128,merge_test_700-1800_cr0.95_stride100,Jinrong_90_000128,Jinrong,90,128,120.37874108333334,30.323242861111112,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000128/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000128/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,2158477629,40858,q_001659,128,Jinrong__90,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000129,merge_test_700-1800_cr0.95_stride100,Jinrong_90_000129,Jinrong,90,129,120.37853422222224,30.323242944444445,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000129/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000129/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,3770944251,39244,q_001660,129,Jinrong__90,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000130,merge_test_700-1800_cr0.95_stride100,Jinrong_90_000130,Jinrong,90,130,120.37832627777776,30.32324572222222,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000130/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000130/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,2474754689,38199,q_001661,130,Jinrong__90,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000131,merge_test_700-1800_cr0.95_stride100,Jinrong_90_000131,Jinrong,90,131,120.3781195,30.32324688888889,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000131/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000131/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,1347509630,38945,q_001662,131,Jinrong__90,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000132,merge_test_700-1800_cr0.95_stride100,Jinrong_90_000132,Jinrong,90,132,120.37792627777776,30.323244666666668,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000132/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000132/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,676577872,40157,q_001663,132,Jinrong__90,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000133,merge_test_700-1800_cr0.95_stride100,Jinrong_90_000133,Jinrong,90,133,120.37771269444444,30.323247194444445,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000133/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000133/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,1462217131,39774,q_001664,133,Jinrong__90,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000134,merge_test_700-1800_cr0.95_stride100,Jinrong_90_000134,Jinrong,90,134,120.37748669444444,30.32325094444445,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000134/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000134/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,3243209322,37835,q_001665,134,Jinrong__90,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000135,merge_test_700-1800_cr0.95_stride100,Jinrong_90_000135,Jinrong,90,135,120.37729763888888,30.323248222222222,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000135/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000135/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,1277572606,33537,q_001666,135,Jinrong__90,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000136,merge_test_700-1800_cr0.95_stride100,Jinrong_90_000136,Jinrong,90,136,120.37729408333334,30.32306805555556,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000136/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000136/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,3255817083,29769,q_001667,136,Jinrong__90,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000137,merge_test_700-1800_cr0.95_stride100,Jinrong_90_000137,Jinrong,90,137,120.37749627777778,30.323065222222223,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000137/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000137/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,1196240344,38361,q_001668,137,Jinrong__90,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000138,merge_test_700-1800_cr0.95_stride100,Jinrong_90_000138,Jinrong,90,138,120.37770422222222,30.323064638888887,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000138/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000138/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,1858816490,40578,q_001669,138,Jinrong__90,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000139,merge_test_700-1800_cr0.95_stride100,Jinrong_90_000139,Jinrong,90,139,120.37791294444445,30.32306272222222,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000139/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000139/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,4143847495,41519,q_001670,139,Jinrong__90,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000140,merge_test_700-1800_cr0.95_stride100,Jinrong_90_000140,Jinrong,90,140,120.37812066666666,30.323062611111112,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000140/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000140/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,2403731138,40747,q_001671,140,Jinrong__90,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000141,merge_test_700-1800_cr0.95_stride100,Jinrong_90_000141,Jinrong,90,141,120.37832811111112,30.323060777777776,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000141/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000141/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,3413407739,40134,q_001672,141,Jinrong__90,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000142,merge_test_700-1800_cr0.95_stride100,Jinrong_90_000142,Jinrong,90,142,120.378537,30.323062333333333,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000142/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000142/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,2143224698,41416,q_001673,142,Jinrong__90,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000143,merge_test_700-1800_cr0.95_stride100,Jinrong_90_000143,Jinrong,90,143,120.37874547222222,30.323060472222224,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000143/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000143/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,3201892463,41827,q_001674,143,Jinrong__90,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000144,merge_test_700-1800_cr0.95_stride100,Jinrong_90_000144,Jinrong,90,144,120.37895461111113,30.32306022222222,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000144/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000144/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,3938079250,42542,q_001675,144,Jinrong__90,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000145,merge_test_700-1800_cr0.95_stride100,Jinrong_90_000145,Jinrong,90,145,120.3791653888889,30.32305813888889,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000145/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000145/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,653711734,45316,q_001676,145,Jinrong__90,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000146,merge_test_700-1800_cr0.95_stride100,Jinrong_90_000146,Jinrong,90,146,120.37936697222224,30.323057694444444,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000146/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000146/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,2740533436,47260,q_001677,146,Jinrong__90,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000147,merge_test_700-1800_cr0.95_stride100,Jinrong_90_000147,Jinrong,90,147,120.37957955555557,30.32305661111111,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000147/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000147/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,1116220371,48132,q_001678,147,Jinrong__90,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000148,merge_test_700-1800_cr0.95_stride100,Jinrong_90_000148,Jinrong,90,148,120.37978302777778,30.32306055555556,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000148/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000148/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,541456146,48981,q_001679,148,Jinrong__90,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000149,merge_test_700-1800_cr0.95_stride100,Jinrong_90_000149,Jinrong,90,149,120.3799885,30.323059805555555,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000149/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000149/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,3558543093,48374,q_001680,149,Jinrong__90,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000150,merge_test_700-1800_cr0.95_stride100,Jinrong_90_000150,Jinrong,90,150,120.38019752777778,30.323055916666668,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000150/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000150/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,2322170767,47962,q_001681,150,Jinrong__90,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000151,merge_test_700-1800_cr0.95_stride100,Jinrong_90_000151,Jinrong,90,151,120.38040447222222,30.32305408333333,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000151/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000151/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,300526919,47385,q_001682,151,Jinrong__90,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000152,merge_test_700-1800_cr0.95_stride100,Jinrong_90_000152,Jinrong,90,152,120.38061238888888,30.32305333333333,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000152/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000152/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,3998424418,47992,q_001683,152,Jinrong__90,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000153,merge_test_700-1800_cr0.95_stride100,Jinrong_90_000153,Jinrong,90,153,120.38060072222224,30.322873833333333,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000153/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000153/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,2521928019,46305,q_001684,153,Jinrong__90,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000154,merge_test_700-1800_cr0.95_stride100,Jinrong_90_000154,Jinrong,90,154,120.3803973888889,30.322873722222223,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000154/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000154/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,3043033154,47126,q_001685,154,Jinrong__90,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000155,merge_test_700-1800_cr0.95_stride100,Jinrong_90_000155,Jinrong,90,155,120.38018861111112,30.32287286111111,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000155/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000155/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,3292559812,48022,q_001686,155,Jinrong__90,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000156,merge_test_700-1800_cr0.95_stride100,Jinrong_90_000156,Jinrong,90,156,120.37998261111112,30.32287447222222,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000156/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000156/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,3383905661,48488,q_001687,156,Jinrong__90,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000157,merge_test_700-1800_cr0.95_stride100,Jinrong_90_000157,Jinrong,90,157,120.37977436111112,30.322877388888887,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000157/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000157/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,1088215469,48919,q_001688,157,Jinrong__90,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000158,merge_test_700-1800_cr0.95_stride100,Jinrong_90_000158,Jinrong,90,158,120.37956655555556,30.32287872222222,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000158/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000158/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,634228351,47814,q_001689,158,Jinrong__90,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000159,merge_test_700-1800_cr0.95_stride100,Jinrong_90_000159,Jinrong,90,159,120.3793621111111,30.322871694444444,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000159/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000159/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,2592611588,47383,q_001690,159,Jinrong__90,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000160,merge_test_700-1800_cr0.95_stride100,Jinrong_90_000160,Jinrong,90,160,120.37915086111111,30.3228725,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000160/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000160/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,4045256705,45986,q_001691,160,Jinrong__90,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000161,merge_test_700-1800_cr0.95_stride100,Jinrong_90_000161,Jinrong,90,161,120.37893991666668,30.322872472222222,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000161/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000161/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,1300845112,44277,q_001692,161,Jinrong__90,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000162,merge_test_700-1800_cr0.95_stride100,Jinrong_90_000162,Jinrong,90,162,120.37873375,30.32287236111112,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000162/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000162/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,540964662,44048,q_001693,162,Jinrong__90,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000163,merge_test_700-1800_cr0.95_stride100,Jinrong_90_000163,Jinrong,90,163,120.37852730555556,30.32287147222222,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000163/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000163/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,3349629305,42968,q_001694,163,Jinrong__90,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000164,merge_test_700-1800_cr0.95_stride100,Jinrong_90_000164,Jinrong,90,164,120.37832080555556,30.322872611111112,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000164/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000164/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,386685240,41395,q_001695,164,Jinrong__90,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000165,merge_test_700-1800_cr0.95_stride100,Jinrong_90_000165,Jinrong,90,165,120.37811194444444,30.322874694444444,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000165/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000165/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,3668736192,41650,q_001696,165,Jinrong__90,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000166,merge_test_700-1800_cr0.95_stride100,Jinrong_90_000166,Jinrong,90,166,120.37790377777776,30.32287475,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000166/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000166/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,2442001839,41324,q_001697,166,Jinrong__90,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000167,merge_test_700-1800_cr0.95_stride100,Jinrong_90_000167,Jinrong,90,167,120.3776965,30.32287375,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000167/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000167/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,2731928358,41373,q_001698,167,Jinrong__90,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000168,merge_test_700-1800_cr0.95_stride100,Jinrong_90_000168,Jinrong,90,168,120.37748947222222,30.322873444444443,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000168/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000168/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,424100448,39242,q_001699,168,Jinrong__90,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000169,merge_test_700-1800_cr0.95_stride100,Jinrong_90_000169,Jinrong,90,169,120.37728133333331,30.322873138888887,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000169/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000169/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,4122161407,30131,q_001700,169,Jinrong__90,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000170,merge_test_700-1800_cr0.95_stride100,Jinrong_90_000170,Jinrong,90,170,120.37727358333332,30.322691694444444,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000170/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000170/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,2562687944,30495,q_001701,170,Jinrong__90,DATASET_SAMPLE_NAME_ORDERING,False,False
map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000171,merge_test_700-1800_cr0.95_stride100,Jinrong_90_000171,Jinrong,90,171,120.37747925,30.322689416666663,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000171/GPS_info.json,map2019/merge_test_700-1800_cr0.95_stride100/Jinrong_90_000171/UAV/0.JPG,GEOGRAPHIC_DEGREES_EAST_NORTH,UNVERIFIED,NOT_VERIFIED_AS_AGL_OR_MSL,3392405817,41762,q_001702,171,Jinrong__90,DATASET_SAMPLE_NAME_ORDERING,False,False
